,treatments_count,rating,reviews,is_prescription_only,number_side_effects,price,months_since_approval,name,dosage_form,date_of_approval,route_of_administration,abuse,treatments_count_T,rating_T,reviews_T,number_side_effects_T,price_T,months_since_approval_T,months_rating_reviews_kmeans,months_effects_kmeans
1366,1.0,5.6,358.0,1.0,1.0,213.77999999999975,60.41889117043121,Slynd,Tablets,"May 23, 2019",Oral,0,0.0,0.5056179775280899,0.3571428571428572,0.0,0.0003391653773611398,0.22627465574990693,4,0
1367,2.0,6.2,59.599999999999994,1.0,59.0,1479.12,45.20739219712526,Sogroya,Injection,"August 28, 2020",Parenteral,0,0.0625,0.5730337078651686,0.052653061224489796,0.6666666666666666,0.0024042193596060884,0.16883761319935492,1,2
1368,1.0,7.4,22.799999999999983,1.0,25.0,5051.26,9.626283367556468,Sohonos,Capsules,"August 16, 2023",Oral,0,0.0,0.707865168539326,0.015102040816326514,0.27586206896551724,0.008234005766529502,0.034487036347847645,1,0
1369,2.0,4.1,16.0,1.0,60.0,947.5799999999999,90.41478439425052,Soliqua 100/33,Injection,"November 21, 2016",Parenteral,0,0.0625,0.33707865168539325,0.00816326530612245,0.67816091954023,0.0015367380551958275,0.3395360377124427,4,2
1370,3.0,7.22,95.80000000000001,1.0,51.0,6878.22,206.65297741273102,Soliris,Injection,"March 16, 2007",Parenteral,0,0.125,0.6876404494382024,0.0895918367346939,0.5747126436781609,0.011215632067288374,0.7784393995782162,0,2
1371,2.0,5.8,147.0,1.0,2.0,307.7600000000002,80.62422997946612,Solosec,Oral Granules,"September 15, 2017",Oral,0,0.0625,0.5280898876404495,0.1418367346938776,0.011494252873563218,0.0004925421561331546,0.30256791961295126,4,0
1372,1.0,7.54,117.0,1.0,16.0,6420.16,201.16632443531827,Somatuline Depot,Injection,"August 30, 2007",Parenteral,0,0.0,0.7235955056179776,0.11122448979591838,0.1724137931034483,0.010468071232171234,0.757722366951991,0,1
1373,1.0,6.32,82.2,1.0,21.0,291.53999999999996,254.35728952772075,Somavert,for Injection,"March 25, 2003",Parenteral,0,0.0,0.5865168539325843,0.07571428571428572,0.22988505747126436,0.00046607087126741603,0.95856593474755,0,1
1374,1.0,7.7,293.0,1.0,2.0,432.4399999999996,113.51129363449692,Soolantra,Cream,"December 19, 2014",Topical,0,0.0,0.7415730337078653,0.2908163265306123,0.011494252873563218,0.0006960217983686793,0.4267460612827193,2,3
1375,1.0,7.0,206.79999999999998,1.0,3.0,1794.1800000000003,163.90965092402465,Sorilux,Foam,"October 7, 2010",Transdermal,0,0.0,0.6629213483146068,0.20285714285714285,0.022988505747126436,0.002918402035919249,0.6170450316337923,2,3
1376,1.0,7.6,20.600000000000023,1.0,19.0,6890.06,20.829568788501035,Sotyktu,Tablets,"September 9, 2022",Oral,0,0.0,0.7303370786516855,0.012857142857142883,0.20689655172413796,0.011234955126031305,0.07678948021337305,1,0
1377,1.0,7.7,47.000000000000014,1.0,6.0,29493.5,125.93018480492813,Sovaldi,Tablets and Oral Pellets,"December 6, 2013",Oral,0,0.0,0.7415730337078653,0.03979591836734696,0.05747126436781609,0.04812411043957135,0.4736385063887855,2,3
1378,1.0,7.38,172.2,1.0,6.0,54929.41,21.092402464065714,Spevigo,Injection,"September 1, 2022",Parenteral,0,0.0,0.70561797752809,0.16755102040816328,0.05747126436781609,0.08963589955358348,0.07778191291403053,1,0
1379,1.0,7.42,21.99999999999997,1.0,10.0,1058.29,28.090349075975354,Spikevax (Moderna COVID-19 Vaccine),,"January 31, 2022",Other,0,0.0,0.7101123595505618,0.01428571428571426,0.10344827586206896,0.0017174184465328106,0.10420543356903607,1,0
1380,1.0,7.24,128.2,1.0,31.0,149575.34,89.36344969199179,Spinraza,Injection,"December 23, 2016",Parenteral,0,0.0,0.6898876404494383,0.12265306122448978,0.3448275862068966,0.24409948613883062,0.3355663069098127,4,2
1381,2.0,5.7,117.0,1.0,7.0,116.27999999999975,244.13963039014374,Spiriva,Inhalation Powder,"January 30, 2004",Inhalation,0,0.0625,0.5168539325842697,0.11122448979591838,0.06896551724137931,0.00018004390544933545,0.9199851135094901,0,1
1382,2.0,6.2,117.0,1.0,17.0,822.8500000000004,63.01437371663244,Spravato,Nasal Spray,"March 5, 2019",Nasal,1,0.0625,0.5730337078651686,0.11122448979591838,0.1839080459770115,0.0013331768122054758,0.23607492866889962,4,0
1383,2.0,5.96,204.0,1.0,1.0,642.3400000000001,106.05338809034907,Spritam,Tablets for for Oral Suspension,"August 3, 2015",Oral,0,0.0625,0.5460674157303371,0.2,0.0,0.0010385817671306058,0.3985857834015631,4,3
1384,1.0,7.3,57.0,1.0,1.0,2787.95,168.7063655030801,Sprix,Nasal Spray  - formerly ROX-888,"May 14, 2010",Parenteral,0,0.0,0.6966292134831461,0.05,0.0,0.004540249678399184,0.6351569284207915,2,3
1385,2.0,7.5,21.0,1.0,45.0,10669.81,215.22792607802876,Sprycel,Tablets,"June 28, 2006",Oral,0,0.0625,0.7191011235955057,0.013265306122448979,0.5057471264367817,0.017403564187145584,0.8108175164371666,0,1
1386,1.0,8.6,25.0,0.0,28.0,715.9499999999998,167.58932238193017,Staxyn,Orally Disintegrating Tablets,"June 17, 2010",Oral,0,0.0,0.8426966292134832,0.017346938775510204,0.3103448275862069,0.0011587143983862761,0.630939089442997,2,1
1387,2.0,5.8,11.0,1.0,20.0,385.4200000000001,77.50308008213553,Steglatro,Tablets,"December 19, 2017",Oral,0,0.0625,0.5280898876404495,0.0030612244897959186,0.21839080459770116,0.0006192844485297771,0.2907827812926436,4,0
1388,2.0,5.74,174.8,1.0,20.0,588.54,77.50308008213553,Steglujan,Tablets,"December 19, 2017",Oral,0,0.0625,0.5213483146067417,0.1702040816326531,0.21839080459770116,0.0009507793549372199,0.2907827812926436,4,0
1389,5.0,7.6,240.0,1.0,9.0,2141.3099999999995,176.29568788501027,Stelara,Injection,"September 25, 2009",Parenteral,0,0.25,0.7303370786516855,0.23673469387755103,0.09195402298850575,0.0034849234363781667,0.6638134226522764,2,1
1390,1.0,5.6,59.0,1.0,6.0,2067.03,145.24845995893224,Stendra,Tablets,"April 27, 2012",Oral,0,0.0,0.5056179775280899,0.05204081632653062,0.05747126436781609,0.003363697355007821,0.5465823098871108,2,3
1391,1.0,7.1,44.000000000000014,1.0,8.0,518.8299999999999,108.48459958932239,Stiolto Respimat,Inhalation Spray,"May 21, 2015",Inhalation,0,0.0,0.6741573033707866,0.03673469387755104,0.08045977011494253,0.0008370115825580212,0.4077657858826449,2,3
1392,3.0,4.0,10.0,1.0,25.0,24150.7,140.2217659137577,Stivarga,Tablets,"September 27, 2012",Oral,0,0.125,0.3258426966292135,0.0020408163265306124,0.27586206896551724,0.03940458018182378,0.5276020344870364,4,3
1393,1.0,7.220000000000001,51.60000000000001,1.0,20.0,16272.030000000002,103.39219712525667,Strensiq,Injection,"October 23, 2015",Parenteral,0,0.0,0.6876404494382025,0.04448979591836736,0.21839080459770116,0.026546471801235313,0.3885374023074061,2,3
1394,1.0,9.5,89.0,1.0,1.0,4407.14,141.24024640657083,Stribild,Tablets,"August 27, 2012",Oral,0,0.0,0.9438202247191012,0.0826530612244898,0.0,0.007182792202551743,0.531447711202084,2,3
1395,1.0,5.86,332.4,1.0,12.0,283.4499999999998,118.14373716632444,Striverdi Respimat,Inhalation Spray,"July 31, 2014",Inhalation,0,0.0,0.5348314606741574,0.33102040816326533,0.12643678160919541,0.0004528678691364774,0.44423768763180754,4,3
1396,1.0,7.9,292.0,1.0,3.0,2132.8899999999994,78.12731006160165,Sublocade,Sustained-Release Injection  - formerly RBP-6000,"November 30, 2017",Parenteral,1,0.0,0.7640449438202249,0.28979591836734697,0.022988505747126436,0.003471181869265373,0.29313980895670516,1,0
1397,1.0,8.6,12.0,1.0,3.0,749.8000000000002,148.99383983572895,Subsys,Sublingual Spray,"January 4, 2012",Oral,1,0.0,0.8426966292134832,0.004081632653061225,0.022988505747126436,0.001213958109403862,0.5607244758714799,2,3
1398,1.0,7.46,162.2,1.0,6.0,141.1300000000001,11.663244353182748,Suflave,Powder for Oral Solution,"June 15, 2023",Oral,0,0.0,0.7146067415730338,0.1573469387755102,0.05747126436781609,0.0002205994805981395,0.04217838977794315,1,0
1399,2.0,8.5,43.0,0.0,2.0,1008.1899999999996,178.6611909650924,Sumavel DosePro,Injection,"July 15, 2009",Parenteral,0,0.0625,0.8314606741573035,0.03571428571428572,0.011494252873563218,0.0016356544901965906,0.6727453169581937,2,1
1400,1.0,7.74,62.0,1.0,1.0,3431.75,17.412731006160158,Sunlenca,Injection and Tablets,"December 22, 2022",Parenteral,0,0.0,0.7460674157303372,0.05510204081632654,0.0,0.005590940997546052,0.06388785510482566,1,0
1401,2.0,5.1,72.0,1.0,1.0,928.0699999999997,62.521560574948666,Sunosi,Tablets,"March 20, 2019",Oral,1,0.0625,0.449438202247191,0.0653061224489796,0.0,0.001504897440662501,0.23421411735516684,4,0
1402,1.0,6.0,237.2,1.0,11.0,1058.29,205.07597535934292,Supprelin-LA,Subcutaneous Implant,"May 3, 2007",Parenteral,0,0.0,0.550561797752809,0.2338775510204082,0.1149425287356322,0.0017174184465328106,0.7724848033742712,0,1
1403,1.0,7.2,178.0,1.0,3.0,1058.29,165.97946611909651,Suprep,Oral Solution,"August 5, 2010",Oral,0,0.0,0.6853932584269664,0.17346938775510207,0.022988505747126436,0.0017174184465328106,0.62486043915147,2,3
1404,1.0,6.28,203.0,0.0,12.0,1058.29,146.95687885010267,Surfaxin,Intratracheal Suspension,"March 6, 2012",Oral,0,0.0,0.5820224719101125,0.1989795918367347,0.12643678160919541,0.0017174184465328106,0.5530331224413845,2,3
1405,1.0,6.72,59.599999999999994,1.0,1.0,8433.5,31.310061601642715,Susvimo,Injection for Intravitreal Use via Ocular Implant,"October 25, 2021",Parenteral,0,0.0,0.6314606741573034,0.052653061224489796,0.0,0.013753872506621615,0.11636273415209032,1,0
1406,1.0,6.1,116.0,1.0,3.0,182.10000000000036,42.77618069815196,Sutab,Tablets,"November 10, 2020",Oral,0,0.0,0.5617977528089888,0.11020408163265306,0.022988505747126436,0.00028746313910302837,0.1596576107182732,1,0
1407,3.0,7.5,30.0,1.0,42.0,6808.11,220.2546201232033,Sutent,Capsules,"January 26, 2006",Oral,0,0.125,0.7191011235955057,0.022448979591836737,0.47126436781609193,0.011101211488870562,0.8297977918372411,0,1
1408,1.0,7.3,171.79999999999998,1.0,4.0,2315.57,15.540041067761805,Syfovre,Injection,"February 17, 2023",Parenteral,0,0.0,0.6966292134831461,0.16714285714285715,0.034482758620689655,0.003769318387099717,0.056816772112641085,1,0
1409,1.0,6.6,30.0,1.0,1.0,2076.87,158.2258726899384,Sylatron,,"March 29, 2011",Other,0,0.0,0.6179775280898877,0.022448979591836737,0.0,0.003379756383557689,0.5955836744820742,2,3
1410,1.0,7.1000000000000005,21.400000000000006,1.0,36.0,1590.4899999999998,121.42915811088295,Sylvant,for Injection,"April 22, 2014",Parenteral,0,0.0,0.6741573033707867,0.01367346938775511,0.40229885057471265,0.0025859768809067822,0.45664309639002604,2,2
1411,4.0,6.6,221.0,1.0,15.0,177.14000000000033,214.47227926078028,Symbicort,Inhaler,"July 21, 2006",Inhalation,0,0.1875,0.6179775280898877,0.2173469387755102,0.16091954022988508,0.0002793683442242329,0.8079642724227764,0,1
1412,2.0,8.2,65.0,1.0,18.0,319.39999999999964,245.3552361396304,Symbyax,Capsules,"December 24, 2003",Oral,0,0.0625,0.7977528089887641,0.05816326530612245,0.1954022988505747,0.0005115388118567783,0.9245751147500311,0,1
1413,1.0,7.2,176.2,1.0,4.0,26212.31,75.69609856262834,Symdeko,Tablets,"February 12, 2018",Oral,0,0.0,0.6853932584269664,0.1716326530612245,0.034482758620689655,0.04276915882498373,0.2839598064756234,1,0
1414,1.0,6.22,119.0,1.0,11.0,2037.8800000000006,74.44763860369609,Symfi,Tablets,"March 22, 2018",Oral,0,0.0,0.5752808988764045,0.11326530612244899,0.1149425287356322,0.0033161241149439334,0.27924575114750033,4,0
1415,4.0,6.42,95.6,1.0,23.0,1058.29,230.63655030800822,Symlin,Injection,"March 16, 2005",Parenteral,0,0.1875,0.5977528089887642,0.08938775510204082,0.25287356321839083,0.0017174184465328106,0.8689988835132118,0,1
1416,1.0,6.5,31.80000000000001,1.0,4.0,1012.8000000000002,67.08829568788501,Sympazan,Oral Film,"November 1, 2018",Oral,1,0.0,0.6067415730337079,0.0242857142857143,0.034482758620689655,0.001643178079791601,0.2514576355290907,4,0
1417,1.0,6.1,32.0,1.0,3.0,496.77999999999975,86.40657084188912,Symproic,Tablets,"March 23, 2017",Oral,0,0.0,0.5617977528089888,0.02448979591836735,0.022988505747126436,0.0008010256496795051,0.32440143902741597,4,3
1418,1.0,8.2,9.0,1.0,1.0,4976.4,70.60369609856262,Symtuza,Tablets,"July 17, 2018",Oral,0,0.0,0.7977528089887641,0.0010204081632653062,0.0,0.008111833116403165,0.26473142290038454,1,0
1419,1.0,5.6000000000000005,97.8,1.0,3.0,187.97999999999956,227.3839835728953,Synera,Topical Patch  - formerly S-Caine Patch,"June 23, 2005",Parenteral,0,0.0,0.50561797752809,0.09163265306122449,0.022988505747126436,0.00029705938787063125,0.8567175288425753,0,1
1420,2.0,6.4,24.0,1.0,34.0,652.9899999999998,105.29774127310061,Synjardy,Tablets,"August 26, 2015",Oral,0,0.0625,0.5955056179775282,0.0163265306122449,0.3793103448275862,0.0010559627279086638,0.39573253938717284,4,2
1421,1.0,6.42,66.59999999999998,1.0,20.0,1058.29,139.26899383983573,Synribo,,"October 26, 2012",Other,0,0.0,0.5977528089887642,0.05979591836734692,0.21839080459770116,0.0017174184465328106,0.5240044659471529,2,3
1422,1.0,7.44,22.19999999999999,1.0,22.0,11994.66,48.95277207392197,Tabrecta,Tablets,"May 6, 2020",Oral,0,0.0,0.7123595505617979,0.014489795918367337,0.24137931034482762,0.01956573938778511,0.1829797791837241,1,0
1423,1.0,7.8,44.000000000000014,1.0,10.0,1261.3199999999997,220.81314168377824,Taclonex,Ointment,"January 9, 2006",Topical,0,0.0,0.752808988764045,0.03673469387755104,0.10344827586206896,0.0020487664715815655,0.8319067113261382,0,1
1424,6.0,5.88,105.39999999999999,1.0,38.0,11911.99,132.2053388090349,Tafinlar,Capsules and Tablets for Oral Suspension,"May 29, 2013",Oral,0,0.3125,0.5370786516853933,0.09938775510204081,0.4252873563218391,0.019430820699754867,0.49733283711698306,2,2
1425,1.0,7.1,34.0,1.0,12.0,17508.99,102.70225872689939,Tagrisso,Tablets,"November 13, 2015",Oral,0,0.0,0.6741573033707866,0.026530612244897958,0.12643678160919541,0.028565209195040703,0.3859322664681802,2,3
1426,1.0,7.48,164.6,1.0,1.0,26950.68,69.38809034907598,Takhzyro,Injection,"August 23, 2018",Parenteral,0,0.0,0.7168539325842698,0.15979591836734697,0.0,0.04397418981180956,0.2601414216598437,1,0
1427,3.0,7.1,207.0,1.0,22.0,7291.75,98.43121149897331,Taltz,Injection,"March 22, 2016",Parenteral,0,0.125,0.6741573033707866,0.2030612244897959,0.24137931034482762,0.011890519270156972,0.369805235082496,4,3
1428,1.0,6.2,59.599999999999994,1.0,62.0,827.6800000000003,9.856262833675572,Talvey,Injection,"August 9, 2023",Parenteral,0,0.0,0.5730337078651686,0.052653061224489796,0.7011494252873564,0.001341059445121722,0.035355414960922975,1,2
1429,2.0,6.56,56.19999999999999,1.0,20.0,19005.08,67.61396303901438,Talzenna,Capsules,"October 16, 2018",Oral,0,0.0625,0.6134831460674157,0.04918367346938775,0.21839080459770116,0.031006850660810253,0.2534425009304057,4,0
1430,1.0,5.5,96.0,1.0,3.0,18.36999999999989,223.17864476386038,Soltamox,Oral Solution,"October 29, 2005",Oral,0,0.0,0.4943820224719102,0.08979591836734695,0.022988505747126436,2.0253307347953522e-05,0.8408386056320556,0,1
1431,2.0,4.6,11.0,1.0,7.0,554.4800000000005,121.65913757700206,Tanzeum,Injection,"April 15, 2014",Parenteral,0,0.0625,0.3932584269662921,0.0030612244897959186,0.06896551724137931,0.0008951929207493639,0.4575114750031014,4,3
1432,2.0,8.4,40.999999999999986,0.0,11.0,2874.07,234.51334702258728,Tarceva,Tablets,"November 18, 2004",Oral,0,0.0625,0.8202247191011237,0.03367346938775509,0.1149425287356322,0.004680798818512463,0.8836372658479097,0,1
1433,1.0,5.92,90.80000000000001,0.0,7.0,1058.29,118.40657084188912,Targiniq ER,Extended-Release Tablets,"July 23, 2014",Oral,1,0.0,0.5415730337078652,0.08448979591836736,0.06896551724137931,0.0017174184465328106,0.445230120332465,4,3
1434,1.0,6.72,59.599999999999994,1.0,2.0,17112.33,29.634496919917865,Tarpeyo,Delayed Release Capsules  - formerly Nefecon,"December 15, 2021",Parenteral,0,0.0,0.6314606741573034,0.052653061224489796,0.011494252873563218,0.027917854086850585,0.11003597568539882,1,0
1435,1.0,8.0,30.0,1.0,50.0,22620.53,199.19507186858317,Tasigna,Capsules,"October 29, 2007",Oral,0,0.0,0.7752808988764046,0.022448979591836737,0.5632183908045977,0.036907319641564434,0.7502791216970599,0,2
1436,1.0,7.48,107.60000000000001,1.0,1.0,15404.36,73.59342915811088,Tavalisse,Tablets,"April 17, 2018",Oral,0,0.0,0.7168539325842698,0.1016326530612245,0.0,0.025130421262427975,0.2760203448703635,1,0
1437,1.0,8.06,19.600000000000023,1.0,17.0,2828.98,31.901437371663263,Tavneos,Capsules,"October 7, 2021",Oral,0,0.0,0.7820224719101125,0.011836734693877575,0.1839080459770115,0.0046072112578098645,0.11859570772856971,1,0
1438,1.0,7.08,56.80000000000001,1.0,29.0,21248.51,52.369609856262834,Tazverik,Tablets,"January 23, 2020",Oral,0,0.0,0.6719101123595507,0.04979591836734695,0.3218390804597701,0.034668162288821525,0.1958814042922714,1,2
1439,1.0,7.0,45.400000000000006,1.0,43.0,1058.29,46.35728952772074,Tecartus,Suspension for Intravenous Infusion  - formerly KTE-X19,"July 24, 2020",Parenteral,0,0.0,0.6629213483146068,0.038163265306122456,0.4827586206896552,0.0017174184465328106,0.17317950626473141,1,2
1440,5.0,6.8,67.00000000000001,1.0,43.99999999999999,7827.12,96.55852156057495,Tecentriq,Injection,"May 18, 2016",Parenteral,0,0.25,0.6404494382022473,0.060204081632653075,0.49425287356321834,0.01276425119238695,0.3627341520903114,4,2
1441,1.0,6.3,98.0,1.0,8.0,2330.16,134.27515400410678,Tecfidera,Delayed-Release Capsules  - formerly BG-12,"March 27, 2013",Parenteral,0,0.0,0.5842696629213484,0.09183673469387756,0.08045977011494253,0.0037931294873581084,0.5051482446346607,2,3
1442,1.0,6.180000000000001,51.60000000000001,0.0,14.0,26683.74,106.38193018480493,Technivie,Tablets,"July 24, 2015",Oral,0,0.0,0.5707865168539328,0.04448979591836736,0.14942528735632182,0.04353853970194149,0.39982632427738496,4,3
1443,1.0,6.2,59.599999999999994,1.0,77.0,1966.4999999999995,19.318275154004112,Tecvayli,Injection,"October 25, 2022",Parenteral,0,0.0,0.5730337078651686,0.052653061224489796,0.8735632183908046,0.003199630877353526,0.07108299218459249,1,2
1444,2.0,5.96,34.599999999999994,1.0,15.0,2591.46,163.18685831622176,Teflaro,Injection,"October 29, 2010",Parenteral,0,0.0625,0.5460674157303371,0.027142857142857142,0.16091954022988508,0.004219575032081744,0.6143158417069842,2,3
1445,1.0,7.0600000000000005,60.599999999999994,1.0,40.0,39435.17,67.97535934291581,Tegsedi,Injection,"October 5, 2018",Parenteral,0,0.0,0.6696629213483147,0.0536734693877551,0.4482758620689655,0.06434906596430394,0.25480709589380973,1,2
1446,1.0,7.96,51.0,0.0,4.0,1058.29,165.28952772073922,Tekamlo,Tablets,"August 26, 2010",Oral,0,0.0,0.7707865168539327,0.04387755102040817,0.034482758620689655,0.0017174184465328106,0.6222553033122441,2,3
1447,1.0,7.54,132.2,1.0,17.0,98.84000000000015,196.53388090349077,Tekturna HCT,Tablets,"January 18, 2008",Oral,0,0.0,0.7235955056179776,0.12673469387755104,0.1839080459770115,0.00015158156216582975,0.7402307406029028,0,1
1448,1.0,7.3,29.0,1.0,14.0,343.0799999999999,207.01437371663243,Tekturna,Tablets and Oral Pellets  - formerly Rasilez,"March 5, 2007",Parenteral,0,0.0,0.6966292134831461,0.02142857142857143,0.14942528735632182,0.0005501849293426405,0.7798039945416201,0,1
1449,1.0,6.38,57.999999999999986,1.0,1.0,1058.29,36.0082135523614,Tembexa,Tablets and Oral Suspension,"June 4, 2021",Oral,0,0.0,0.5932584269662922,0.05102040816326529,0.0,0.0017174184465328106,0.13410246867634287,1,0
1450,1.0,7.54,19.600000000000023,1.0,14.0,17259.75,52.435318275153996,Tepezza,Injection,"January 21, 2020",Parenteral,0,0.0,0.7235955056179776,0.011836734693877575,0.14942528735632182,0.02815844575238123,0.19612951246743576,1,0
1451,1.0,7.34,19.19999999999999,1.0,20.0,12868.21,39.983572895277206,Tepmetko,Tablets,"February 3, 2021",Oral,0,0.0,0.7011235955056181,0.011428571428571416,0.21839080459770116,0.02099138617536005,0.14911301327378734,1,0
1452,1.0,7.46,144.8,1.0,8.0,1058.29,2.7268993839835787,Tevimbra,Injection,"March 13, 2024",Parenteral,,0.0,0.7146067415730338,0.13959183673469389,0.08045977011494253,0.0017174184465328106,0.00843567795558864,1,0
1453,1.0,8.5,20.0,1.0,13.0,4060.76,29.568788501026688,Tezspire,Injection,"December 17, 2021",Parenteral,0,0.0,0.8314606741573035,0.012244897959183675,0.13793103448275862,0.006617494813415222,0.10978786751023442,1,0
1454,2.0,7.1000000000000005,52.20000000000002,1.0,34.0,31686.69,70.50513347022587,Tibsovo,Tablets,"July 20, 2018",Oral,0,0.0625,0.6741573033707867,0.04510204081632655,0.3793103448275862,0.05170342962913289,0.26435926063763804,1,2
1455,3.0,6.6,19.0,1.0,5.0,1058.29,240.59137577002053,Tindamax,Tablets,"May 17, 2004",Oral,0,0.125,0.6179775280898877,0.01122448979591837,0.04597701149425287,0.0017174184465328106,0.9065872720506141,0,1
1456,1.0,7.58,34.8,1.0,37.0,7228.87,32.459958932238195,Tivdak,Lyophilized Powder for Injection,"September 20, 2021",Parenteral,0,0.0,0.7280898876404496,0.027346938775510206,0.41379310344827586,0.011787898160887083,0.1207046272174668,1,2
1457,1.0,6.8,19.0,1.0,34.0,458.27999999999975,129.741273100616,Tivicay,Tablets,"August 12, 2013",Oral,0,0.0,0.6404494382022473,0.01122448979591837,0.3793103448275862,0.0007381930684630491,0.4880287805483191,2,2
1458,2.0,7.98,254.39999999999998,1.0,3.0,792.5600000000004,26.25051334702259,Tlando,Capsules,"March 28, 2022",Oral,1,0.0625,0.7730337078651687,0.25142857142857145,0.022988505747126436,0.001283743074931542,0.09725840466443368,1,0
1459,3.0,6.54,93.6,1.0,40.0,1058.29,8.180698151950722,Tofidence,Injection,"September 29, 2023",Parenteral,0,0.125,0.6112359550561799,0.08734693877551021,0.4482758620689655,0.0017174184465328106,0.029028656494231482,1,2
1460,1.0,7.5200000000000005,33.79999999999998,1.0,43.99999999999999,2115.83,204.18891170431212,Torisel,Injection,"May 30, 2007",Parenteral,0,0.0,0.7213483146067418,0.02632653061224488,0.49425287356321834,0.0034433396917185493,0.7691353430095522,0,1
1461,1.0,6.8,98.0,1.0,2.0,680.9499999999998,64.29568788501027,Tosymra,Nasal Spray,"January 25, 2019",Nasal,0,0.0,0.6404494382022473,0.09183673469387756,0.011494252873563218,0.0011015938700076797,0.24091303808460487,1,0
1462,1.0,7.42,151.2,1.0,19.0,488.6999999999998,200.93634496919918,Totect,,"September 6, 2007",Other,0,0.0,0.7101123595505618,0.1461224489795918,0.20689655172413796,0.0007878389676995321,0.7568539883389158,0,1
1463,1.0,5.2,74.0,1.0,2.0,314.8100000000004,187.10472279260782,Toviaz,Extended Release Tablets,"October 31, 2008",Oral,0,0.0,0.4606741573033708,0.0673469387755102,0.011494252873563218,0.0005040478625637007,0.7046272174668156,0,1
1464,1.0,6.9,149.0,1.0,1.0,1058.29,70.73511293634499,TPOXX,Capsules and Injection,"July 13, 2018",Parenteral,0,0.0,0.6516853932584271,0.14387755102040817,0.0,0.0017174184465328106,0.2652276392507134,1,0
1465,2.0,3.3,74.0,1.0,18.0,562.4099999999999,157.1088295687885,Tradjenta,Tablets,"May 2, 2011",Oral,0,0.0625,0.24719101123595505,0.0673469387755102,0.1954022988505747,0.0009081348004648562,0.5913658355042799,4,3
1466,1.0,6.6,11.0,1.0,4.0,1058.29,212.435318275154,Travatan Z,Ophthalmic Solution,"September 21, 2006",Ophthalmic,0,0.0,0.6179775280898877,0.0030612244897959186,0.034482758620689655,0.0017174184465328106,0.8002729189926808,0,1
1467,2.0,6.74,384.19999999999993,1.0,26.0,791.8299999999999,194.4969199178645,Treanda,Injection,"March 20, 2008",Parenteral,0,0.0625,0.6337078651685394,0.38387755102040816,0.28735632183908044,0.0012825517039110734,0.7325393871728074,0,1
1468,3.0,6.9,245.0,1.0,21.0,332.2399999999998,80.52566735112936,Trelegy Ellipta,Inhalation Powder,"September 18, 2017",Inhalation,0,0.125,0.6516853932584271,0.24183673469387756,0.22988505747126436,0.0005324938856962407,0.3021957573502047,4,0
1469,2.0,7.0,84.0,1.0,13.0,14617.560000000001,82.72689938398358,Tremfya,Injection,"July 13, 2017",Parenteral,0,0.0625,0.6629213483146068,0.07755102040816327,0.13793103448275862,0.023846351784477127,0.3105073812182112,4,0
1470,4.0,4.2,150.0,1.0,4.0,366.40999999999985,104.31211498973306,Tresiba,Injection,"September 25, 2015",Parenteral,0,0.1875,0.34831460674157305,0.14489795918367349,0.034482758620689655,0.0005882598415447162,0.3920109167597073,4,3
1471,1.0,6.26,117.0,1.0,6.0,28.51000000000022,125.37166324435319,Tretten,Injectable,"December 23, 2013",Parenteral,0,0.0,0.5797752808988764,0.11122448979591838,0.05747126436781609,3.680194042678171e-05,0.4715295868998884,2,3
1472,1.0,9.1,92.0,1.0,4.0,1337.8900000000003,193.64271047227925,Treximet,Tablets  - formerly Trexima,"April 15, 2008",Parenteral,0,0.0,0.8988764044943822,0.08571428571428573,0.034482758620689655,0.0021737298675229702,0.7293139808956705,2,1
1473,1.0,7.5,20.0,1.0,4.0,326.65999999999985,166.4065708418891,Tribenzor,Tablets,"July 23, 2010",Oral,0,0.0,0.7191011235955057,0.012244897959183675,0.034482758620689655,0.000523387241457596,0.6264731422900384,2,3
1474,10.0,5.9,16.0,1.0,7.0,63.159999999999854,234.94045174537987,TriCor,Tablets,"November 5, 2004",Oral,0,0.5625,0.5393258426966293,0.00816326530612245,0.06896551724137931,9.335126352159156e-05,0.8852499689864781,0,1
1475,2.0,5.86,87.79999999999998,1.0,8.0,1003.5299999999997,198.17659137577002,Triesence,Injectable Suspension,"November 29, 2007",Parenteral,0,0.0625,0.5348314606741574,0.08142857142857142,0.08045977011494253,0.0016280492998467547,0.7464334449820121,0,1
1476,2.0,5.58,247.0,1.0,9.0,652.9899999999998,52.238193018480494,Trijardy XR,Extended-Release Tablets,"January 27, 2020",Oral,0,0.0625,0.503370786516854,0.2438775510204082,0.09195402298850575,0.0010559627279086638,0.19538518794194268,4,0
1477,1.0,7.12,93.80000000000001,1.0,16.0,27962.44,55.457905544147835,Trikafta,Tablets and Oral Granules,"October 21, 2019",Oral,0,0.0,0.6764044943820225,0.08755102040816329,0.1724137931034483,0.045625397405876095,0.20754248852499685,1,0
1478,2.0,4.9,18.0,1.0,10.0,294.5100000000002,185.62628336755648,Trilipix,Delayed-Release Capsules,"December 15, 2008",Oral,0,0.0625,0.4269662921348315,0.010204081632653062,0.10344827586206896,0.0004709179561041145,0.6990447835256172,0,1
